,Day +1,Day +2,Day +7,Day +28,Day +63
2018-05-12,0.0,0.06861237910765183,-0.09720023424439184,0.01143557827740338,0.1944004684887819
2018-08-07,-0.5258959284729503,-0.5083656555334688,-0.40902967124819334,0.23957482424344612,-0.39150051282794074
2018-11-11,0.03582273285836379,-0.04179204958681204,-0.8895773685196797,-0.4656841396792739,-0.23881252531603003
2019-02-22,0.036634418551470205,0.012210696459044712,0.10379848971847316,0.09769255919536768,0.036634418551470205
2019-05-04,-0.07484728844348076,-0.08732223307612763,-0.23078052732296683,-0.4303748827405176,-0.25573041658826057
2019-08-02,-0.07648472612974899,-0.3441794440586534,-0.32505795860534725,-0.4589059254115391,-0.2676947179289044
2019-11-01,0.05210862281661477,-0.06513608911265756,-0.032567423372546145,0.2410031570065687,0.3843015591603649
2020-02-20,0.013301394834954294,0.11971001653293456,-0.6384529986787051,-7.328901113270596,-4.74183880269546
2020-05-01,-0.2598984839420915,0.02051811255202196,0.19834414628602381,0.2462199596604222,0.15730661666390233
2020-08-04,0.1332664152040639,0.37174498891304175,1.0450966493349103,0.9959983555409746,0.02104136143844748
2020-10-27,-0.2949374520799708,-0.17983997673511176,0.4100349274248334,1.2157186269089912,0.7697148808950569
2022-02-09,-0.040506979847119595,-0.3159482620743965,-0.2592384902884284,-0.9478416958566207,-0.17012622499133556
