,Day +1,Day +2,Day +7,Day +28,Day +63
2013-02-19,-0.3945641539359812,-0.10686053707735965,-0.9781916701758746,-0.0410998447546973,-0.8384500030078925
2013-04-30,-0.05768603254684734,-0.31315342175138383,0.15657749678894106,0.7828859121182106,0.19778135665768914
2013-07-30,0.06626508089976468,0.033131750507806146,-1.0602428742803802,-1.0519595416823933,0.8034643033951632
2013-10-29,0.04996194393442721,-0.09159822076442126,-0.06661645466642696,2.5564086316836807,2.681314285650533
2014-02-14,-0.008366942170319192,-0.35140359199819216,0.0,-1.5227483667151596,-0.6024070696146424
2014-04-17,0.008400917672993558,-0.9240801139835959,-0.6048516516546698,-1.2517078916743074,0.08400757441872742
2014-07-24,-0.00843466695190287,-0.4048543612020268,-1.74593584033844,-0.6578895435144645,-2.1086184755291733
2014-10-28,0.11855416837988031,-0.042339736105915904,0.8044662921141708,2.0577444469898722,1.879912386841351
2015-02-10,-0.04253551677772549,-0.05954810092475782,0.48489353331764207,0.017014206711088775,0.603991357731207
2015-04-28,-0.3333309298414804,-0.3247837739220465,0.29914393636704517,0.26495694289260285,-1.1709326475065573
2015-07-28,-0.042942240408567756,-0.17176568547631987,-0.3607066290370895,-0.5410607625951194,-2.413299854355291
2015-10-27,-0.00863223734726759,0.5092904784722236,1.001316482249912,-0.37117797377781514,-1.8213609195000124
2016-02-09,0.026037560173168828,-1.0848735097646056,0.026037560173168828,1.805229454032876,3.740643398160387
2016-04-26,0.06988760459266885,0.2533419418039564,-0.10483224001496794,-1.20556326203846,-0.7600291579157172
2016-07-28,-0.21080648368712573,0.1054040795140665,-0.5797182489748423,-0.7993085455665572,-0.3689117652877201
2016-10-25,-0.017664078770739167,0.41509574387672643,0.8655196452949276,3.921334521983276,4.848680127515053
2017-02-07,0.2130552026045649,-0.2308066986238373,0.3373359931249027,-1.0830241226445168,-2.0683946987976185
2017-04-29,0.14261210317628326,-0.07130775165850878,-0.25848549955099287,-0.19609291692016484,-0.8289339122561188
2017-08-01,-0.07160097908556651,0.16109878881993467,-0.07160097908556651,-2.4164784181763963,-0.9755411482439982
2017-10-31,0.5931930552256262,0.9886539491879418,1.132458222316444,-2.327834028405661,2.246943910485605
2018-02-15,0.144325693046369,-1.118526701856318,-0.7937930322529994,-1.695829474041787,0.9110552921684558
2018-05-01,0.08148610934499345,-0.12675540257539808,1.8107993598214875,2.0009324636845847,0.02716433899878723
2018-07-31,0.0,-0.4996949873373637,-0.4360976325378374,2.7256128027084046,5.478480624389199
2018-10-30,0.5377556966182908,0.06380122867452087,1.285144498439493,2.5520595776996586,0.05468825753796125
2019-02-26,-0.07314551676343939,-1.398941579489751,-3.2093375905754655,-5.376326279732176,-3.9499555674481996
2019-04-23,0.07337045114885399,0.11922523386905226,-0.4677243813390888,-3.897716005643211,-2.1001819344443575
2019-08-02,-0.5521132651637402,-1.0306100242143685,-1.0214062058361222,-0.9477932099512145,-1.104223020099269
2019-11-01,0.3693351234394697,0.7017360300868276,1.6250703164447202,4.127305387136801,3.998039150605223
2020-02-20,-0.1574983771348002,-0.5002839733074893,-2.6033264233573945,-10.468886911362915,-9.49611487490536
2020-05-05,0.474545498045984,0.5582892388207341,0.42802198639699185,2.7356229494478725,0.09304702329798431
2021-04-28,0.056901248046230535,-1.2043826183034056,-0.11379887849133041,0.047415897904635074,-2.7311947893987423
2021-07-30,0.33331376253283196,-0.24760399033188918,-0.5523490397469288,-2.1998817312593886,-3.6378972061336228
2021-10-27,1.2249055046887278,1.7512355110843743,1.100503549091897,4.870918087278362,2.8708750144939756
2022-02-16,0.6830134762833282,0.692635451841376,-2.0298038171507926,-1.0197092266459649,-2.9052164378021104
2022-04-27,0.9573181664227448,1.8566192856529682,3.0266764618472592,1.4311449548844877,2.0983668190207823
2022-08-03,-0.7875847343197862,-3.315644344060985,-2.810032422112741,-3.8990407183085054,-4.9686019741435175
2022-10-26,2.1506266367399007,2.1799521601271437,3.2454896825205353,5.024643530320894,2.2483808674206287
