,Day +1,Day +2,Day +7,Day +28,Day +63
2008-02-19,-1,-1,7,-6,9
2010-11-06,0,3,6,6,16
2013-02-28,0,4,6,0,-21
2013-05-01,0,1,7,12,8
2013-07-31,0,1,2,0,10
2013-10-31,-1,4,11,15,18
2014-02-27,0,0,0,-9,-23
2014-04-30,2,9,2,6,24
2014-07-30,-1,-2,-2,13,-5
2014-10-29,0,1,1,1,10
2015-02-26,1,-3,-5,-4,-34
2015-04-29,-1,-2,-2,5,14
2015-07-30,0,-1,-6,-14,-21
2015-11-04,0,2,14,23,0
2016-02-25,0,0,9,0,-2
2016-05-04,2,4,2,11,0
2016-08-04,0,0,0,0,11
2016-11-03,0,2,9,20,26
2017-02-23,-1,-2,-1,-6,4
2017-05-10,0,0,0,9,14
2017-08-02,0,-4,-8,-8,3
2017-10-27,2,10,11,16,3
2018-02-22,2,0,-1,0,-12
2018-04-29,0,0,0,7,6
2018-07-26,0,1,-3,-1,-6
2018-11-01,0,-3,5,4,-8
2019-02-20,1,2,4,9,30
2019-05-05,-3,-2,-5,-19,-13
2019-07-25,0,5,6,1,-1
2019-10-31,0,2,5,5,8
2020-02-20,2,-4,-9,-38,-21
2020-04-29,-1,-10,-7,1,-9
2021-04-30,0,-2,-6,0,3
2021-10-27,-6,0,11,7,0
2022-02-16,-1,-8,-8,-6,-17
2022-04-27,-9,-21,-18,-28,-29
2022-11-04,0,2,11,13,10
