,Day +1,Day +2,Day +7,Day +28,Day +63
2012-08-02,0.43089991509981473,-1.2619262118531651,-1.8159496135931477,-9.141277523145021,-10.55710075508459
2013-02-20,-0.6794956564076671,-1.61381568445411,-0.368066447447589,1.1325071611977506,-5.60588776711252
2013-05-10,0.08896434819361332,-1.4827994718250892,3.795963027756329,6.02016223549397,25.919328432299764
2013-08-09,-1.0724517939896145,-1.2392766184689918,-9.437557604566436,-16.110577857554688,-6.291705069710957
2013-11-08,-0.21929281074908147,-0.9868437907592664,-0.328944444601305,6.9078960783594,13.788374019778075
2014-02-26,-0.04905947961201207,0.7850920576520934,3.3120764092503947,7.114822486012855,-8.292437175180993
2014-05-09,0.8423260876179626,4.92234495726467,-1.947885353440867,6.08054081740957,9.449855209200337
2014-08-08,0.43301576900307737,0.025476659852486705,3.922569998386095,3.642385039001539,-9.831882222820099
2014-11-06,-0.638512103232145,-1.1542269317618974,-1.8909637393924754,-6.286840119222404,-6.262286285151973
2015-03-03,-0.6226649825626112,-1.07098453009678,-1.8430925288753173,6.724774210785256,-1.2951443038638644
2015-05-09,-0.7795932359553603,-1.4174397894265525,-1.2048242716028312,-5.0318945806248365,-7.7013985240105
2015-08-07,0.38976395178866596,0.4175989240684146,3.4242856894045985,-4.844092295288178,2.728294562611808
2015-11-08,-0.4726898543082143,-2.7310947098726643,-4.831932941472047,-0.05252220798834628,-17.673322284602847
2016-02-26,0.0,1.111441639258672,3.7548812424843305,5.016515839644754,15.199751935824168
2016-05-08,-0.2998004899739186,-1.1174703264056518,-2.8345520298629907,3.079861298475592,1.7443533068976649
2016-07-27,-1.0584850917919653,3.2019027657008934,6.05980645686202,11.034660142683222,1.9846519762634927
2016-10-28,0.19384059963675782,1.0419197974466954,-4.070754268333772,7.269202730128981,8.650350509391942
2017-03-01,-0.515462903949043,-1.3895090693104493,-0.8964538788812177,-1.5463887118471575,1.8825642597396666
2017-05-08,-0.5691199293109577,-0.3082695258775203,-1.7310874411512742,-5.216971884675843,-0.711404434637771
2017-08-03,0.2828162409183932,0.09427507716152661,2.1211442833035505,2.144708557310821,9.050200624484745
2017-11-08,-0.5812601947367142,0.41850804975655365,1.278779523882136,-31.80655413087561,-35.59636864930708
2018-03-01,-0.8225131208657217,1.9047641852446588,7.359302283624714,0.649348987243286,-1.3852800412978183
2018-05-09,-0.30809725765736573,-0.7922464932529465,-6.426052502627002,-4.577460561662122,11.399648903446604
2018-08-03,-0.41373761338049064,-2.3169195869868133,-1.1170891887107928,-3.475383326174523,-14.067023615217138
2018-11-02,0.047282406913495834,1.2765979320733294,4.775414879898804,-1.6075657622707666,-3.07328430380106
2019-02-28,0.6541631772085736,0.17443963212544134,-2.3113854321487963,8.504137939983664,4.317486951339916
2019-05-05,-1.2778213644587026,0.04122105848098556,-1.7724662041175918,-5.23495649539079,-4.28689573666702
2019-08-04,-0.682884529782811,-2.3047413934862675,-1.2377332981224214,-2.5608210569983925,4.097307178696809
2019-11-02,0.16863792869008876,-1.349071265124607,-4.131532759718851,-7.967957185329084,-10.79257816209585
2020-02-27,-1.9607813052594025,-5.48014170958281,-8.748113748177033,-39.467067213088335,-38.10959880660769
2020-05-02,-2.1367521715857407,4.444448429408411,-1.3675200856448555,-2.90598425752664,5.299144407405109
2021-05-01,0.3818859526218148,0.436442575226593,-0.6546690656457628,2.727768696569143,1.0911116408723842
2021-07-31,0.899102402897185,-0.949053594971005,1.7981952785786461,1.6983024216467442,20.329668340471457
2021-11-05,0.5015399706171308,-1.6589517897766228,-2.8549373801698152,-11.766972330567356,-6.520063769611113
2022-02-25,-1.2394895296777122,-0.6640089310185004,-1.68216496480062,0.7082773188639351,-5.931828877984245
2022-07-28,1.3831990339748614,1.6393426604503105,-1.1782763157920328,-1.8442653786331107,-15.317621419055627
