,Day +1,Day +2,Day +7,Day +28,Day +63
2014-08-12,-0.05263278358860646,0.8947372436523438,3.578948974609375,0.31578666285466284,-8.000002409282487
2014-11-11,-1.6031006803825676,1.9347726838999222,-8.402434742634455,-15.422885231175073,-30.292982032544074
2015-03-12,-0.48010764876894996,0.4115255139277565,0.34293683811044673,18.655688117885134,21.947879147354982
2015-05-07,1.802322396463694,0.8720907667252789,4.651158148692019,6.162787319325844,11.162790646096582
2015-08-05,-2.2834933227181438,3.059030675689584,5.127102890985128,9.909527079420982,36.19130485661438
2015-11-04,1.0490740483750187,-3.4179301103551296,5.617596921390771,15.837564893424073,-20.37224604346173
2016-03-10,1.5397802535240146,-2.9084620283829565,-5.774159634644022,16.552613251276554,7.570575369112362
2016-05-10,-0.7636330344460163,-3.3090903542258587,-7.527271617542624,5.127272172407672,25.272730047052548
2016-08-09,0.9565270465353279,1.478256004444063,-1.478256004444063,12.347821221835375,-5.043483125990704
2016-11-08,-2.78982566028499,-1.053931379197607,-4.2467421052849375,-2.6658361678490508,-5.052694499610666
2017-03-07,1.8343084855149954,1.3145836661912398,-5.074900317561017,3.0266025869036213,0.12228956480262809
2017-05-09,-0.3650712984002098,-2.4338279983469278,2.829328674768078,9.644058675546802,28.90173504321217
2017-08-08,-3.032180764404586,-5.672442297785437,-4.269801391026846,-9.839109948027115,9.735976207241933
2017-11-07,0.10757598763258613,-4.3184284408634,0.21515197526514385,3.519288345270269,17.6579036693671
2018-02-27,-0.3025455876070424,-9.904454588488619,-7.245221803084718,14.203824987275723,10.971342815366896
2018-05-08,0.08582113496049715,-9.583756582275882,-11.88671828448527,-13.874987940951925,-16.492636232321217
2018-08-07,-0.7608731482564792,3.2608681380110482,1.3405758216336068,1.123186455281754,-26.105071826533006
2018-11-06,0.0,-0.5830153049132463,2.5601984841582777,3.2446102776741697,45.80481456365328
2019-02-27,-0.3549080462586005,0.45631310819504733,-1.4872355596587141,3.3969954342256443,18.303197847213525
2019-05-07,-0.6559368357121116,-0.9988046372341302,3.4138354994307463,7.334523009311539,7.856285777002853
2019-08-06,-0.35951617650091805,0.29294437439826027,-1.864183161550045,8.588554871754539,10.199738771964093
2019-11-06,-0.29471026953275725,-5.023442630071457,-4.4206336025509785,-2.652382205574625,2.4782296534578734
2020-02-25,1.3408516966223942,-3.7468739082939067,1.3408516966223942,-39.26065242219883,-27.95739413546248
2020-05-05,5.03597920637948,4.51986747953805,12.934001619307395,37.01908428530237,61.0885239477858
2021-02-23,1.018910569079992,-1.3729353004140847,-2.8149508466974567,22.61462999181525,45.84232575519215
2021-05-04,0.9048229728756638,0.7272960187684419,1.5118540049647464,4.758903785913461,-5.709541575701138
2021-08-03,-0.5765377952190676,-2.490185062427301,-3.545141693641426,-2.0240357757972447,-16.106474232214936
2021-11-02,-0.22812389431607016,3.024505577166579,1.4570577205329442,7.587017149827972,6.556776585568301
2022-02-15,-1.3431149765924033,-2.076420206899982,-7.008878129803705,-7.942879716811959,-26.3759204889314
2022-05-03,1.2820556266516405,2.9376173367944034,0.7571169175088812,-0.4643641185238039,-2.745811919785538
2022-08-02,-0.7604968282248734,0.8168201105420536,1.5679261435084015,-8.637690726800997,-17.153322604475107
2022-11-01,-1.6989581885088683,-11.384053517546207,-8.224224437112355,2.0235851564566616,10.485872122072948
