,Day +1,Day +2,Day +7,Day +28,Day +63
2017-03-03,0,-3,6,14,-31
2017-05-09,0,8,17,40,71
2017-08-11,3,9,0,16,14
2017-11-08,1,1,-16,-20,-6
2018-03-06,0,0,0,47,23
2018-05-09,0,-9,-1,-31,-36
2018-08-08,0,0,-1,1,-11
2018-11-06,1,4,4,-8,22
2019-03-08,1,-2,-4,4,37
2019-05-07,0,0,-3,0,19
2019-08-07,-11,5,11,-7,-43
2019-11-10,0,0,-2,24,25
2020-03-04,-1,4,4,-5,64
2020-05-10,0,3,2,-6,-21
2021-03-08,1,2,-1,7,-34
2021-05-11,0,11,15,21,-2
2021-08-09,4,4,9,22,22
2021-11-15,-3,0,1,0,-6
2022-03-01,5,1,2,8,6
2022-05-09,5,0,-7,5,26
2022-08-08,-7,0,-2,0,-2
