,Day +1,Day +2,Day +7,Day +28,Day +63
2014-02-15,0,-3,1,-7,-26
2014-05-13,0,-3,-3,5,6
2014-08-06,1,-4,-8,-4,-1
2014-11-09,-3,0,17,23,6
2015-02-11,0,-1,-1,-7,5
2015-05-06,0,4,5,11,4
2015-08-08,1,3,1,-8,-5
2015-11-04,0,-1,1,12,-3
2016-02-10,-3,-2,10,13,24
2016-05-04,1,0,4,8,24
2016-07-27,0,-3,-3,7,20
2016-11-10,0,0,0,0,7
2017-02-15,0,-1,6,12,11
2017-05-10,1,-4,-1,2,-3
2017-07-30,1,-1,-2,-3,13
2017-11-08,-1,-5,-10,-14,3
2018-02-14,1,1,7,15,20
2018-05-09,0,0,-1,14,30
2018-07-25,1,-5,-14,-8,5
2018-11-14,0,4,-1,-3,15
2019-02-20,0,-2,2,-1,16
