,Day +1,Day +2,Day +7,Day +28,Day +63
2008-11-10,-0.40709331821209105,-3.1695265249582576,-4.332648706641223,-5.466708640539039,-18.406513626200933
2009-03-02,0.7844950424339032,-3.322562578770544,-6.783568565662392,12.5057640744417,18.59714200487778
2013-02-21,0.8428362699599177,-0.2231039966471542,-1.1155199832357567,-1.8839819500705914,-16.360928232910993
2013-05-02,0.7142857142857082,-1.0857173374721043,0.3142874581473194,5.999995640345986,7.999997820172993
2013-08-01,0.28526138935900747,0.10372691754565722,-1.5819517339905644,7.079874079380332,5.601659155822162
2013-10-29,0.3309016217133234,0.9927132805318024,1.0589003371879215,1.3015581602876267,4.632690027121129
2014-02-25,0.23996642666972434,-0.6108175793299324,3.3158823139267923,1.1998238115832578,-1.8324610597551896
2014-05-03,-0.9806076157410359,-2.005789464242895,-1.6269212382743916,0.3788767276341076,4.01158743015138
2014-08-05,-0.09997848178095126,-2.559485747364505,-2.4794999107920717,0.25995015492583207,-2.059585710590568
2014-11-04,1.1630349469499777,-1.2687719966217088,0.2748937426543421,2.368363100447766,16.768873232506152
2015-02-24,-0.2195528718595341,-1.5200096691399239,2.8373591135831333,4.661378447739679,3.428479353796334
2015-05-02,0.5039617971021499,-0.6719645981197999,-0.8246806472867405,3.817959486612139,-6.353090178436702
2015-08-01,0.12474946901768647,-1.1539028465030725,-5.036637869755893,-6.050206486187207,-4.350533635304927
2015-11-03,0.4898746388604991,3.053557937021239,3.4128022457627907,4.425210663287004,9.22599209067019
2016-02-26,-0.06522242676192036,0.750039247903203,1.2228925119976708,5.494855725703047,16.011738792826563
2016-04-27,0.4238528637069834,-0.8053118178223855,-1.116135814004025,2.684376319083313,10.709242669938888
2016-07-28,0.22900137231629003,1.952507042730133,2.398454663723655,2.0127734655602296,-0.3977363218024692
2016-10-28,-0.367245737289565,-2.729836320586614,-5.753463627336643,1.7382765656835915,4.3946581351440415
2017-02-23,0.6187489735858946,0.8329330564212967,2.5464057191044702,1.9752451387802665,9.067114068979194
2017-04-26,1.2224351491075396,0.04365958778453205,1.1569499310381701,4.475003657729147,19.035138931669948
2017-07-26,-0.5629324176628643,0.46240356750108447,-1.226378346938489,0.9046982972600119,1.0454294843570864
2017-10-26,-5.1093360702475366,-3.9108506237262475,-1.3666978702905084,-0.021030563376072564,-2.7123651772049584
2018-02-27,0.8569282448910513,-1.788373843172451,-1.136364766921858,4.154246515571103,15.461995510197994
2018-04-25,1.4411703889717131,2.628008221584622,5.086470029304863,7.3584269011056165,9.053916910873909
2018-07-25,3.066973613197547,1.2931014311059528,3.564326155100076,-2.5696273953952726,7.360746790234529
2018-10-31,-0.5600135127302082,2.2213900195783793,5.450815755604154,0.05599921498557592,-16.277769778568114
2019-02-21,2.3569584660607177,-0.10795496817974026,-0.9355891339196063,0.8456232287190204,-7.052900062072908
2019-04-24,-0.5453813370952361,0.6232950796126744,1.8893673895991014,-3.369691346113342,3.1749144200831694
2019-07-24,1.3445087910607896,-0.3954444719595074,2.4517484853443676,-2.704844774045867,-3.1477406517593067
2019-10-25,0.19738132290525812,2.4762265915135373,5.006281963833288,5.9214054623480905,3.822000871363656
2020-02-19,0.5897781863564546,-1.0157318762823166,-6.798822843436795,-38.90891160514134,-21.54325250433247
2020-08-11,1.9738170263281916,-1.3875300173521339,-1.8174643809991835,-10.982996155930095,-5.92143616908659
2021-02-18,0.537638401951142,-0.14530438036112514,1.0171417485415049,-1.7582085002009364,8.674805648323925
2021-04-28,2.506772896504671,1.5311615266810747,0.5691031864196106,-5.3523095044677405,-7.18157565392076
