,Day +1,Day +2,Day +7,Day +28,Day +63
2008-02-13,0.05591721896751345,-0.9426089015379269,-0.7908325046047153,-2.0609578517780314,-1.7014886007590668
2008-05-07,0.0,-0.1917168583971911,0.7189385998970028,0.5511861583456916,-4.601209172423029
2008-08-06,-0.055917604630189466,-0.03195318900833577,0.5831389382936774,1.062431821620975,-1.44586628064582
2008-11-05,-0.07189380315229776,-0.13579940595433992,-0.6310683990313259,-0.998525900823648,0.8946793914971889
2009-02-27,0.03994106052826596,0.5991158126971043,0.20769350522429475,0.2715991258880115,1.0224909305017724
2009-05-06,0.0,-0.07189381773590542,-0.3035518653386915,-0.10384662561852975,-0.6710095368963895
2009-07-27,-0.07189362524878318,0.11183520533367286,-0.05591722175933089,0.9825497668700898,2.3565219905930217
2009-10-28,0.07189363157107298,0.2875752880993687,0.2396460734161403,0.07189363157107298,1.0863962946349162
2010-02-10,-0.00798839141799057,0.6869860447410545,0.8147972601691693,1.270124905585563,0.982549670872304
2010-04-28,0.1038468335481495,0.19171687955881822,-0.6869858659933454,-2.0050407461367508,-3.2831544192516127
2010-07-28,0.05591722266918975,0.20769324874236705,0.6390565308840239,-0.1437880146522268,0.30355167123884375
2010-10-28,-0.04792920206633333,0.02396479148688524,0.02396479148688524,0.7828443955649815,1.9091815963924015
2011-02-09,-0.07988239252460527,-0.04792958787775348,0.22366963252795813,0.4393516352554201,0.41538646040906535
2011-10-26,0.27159884699571,0.319528436196558,0.015976402764453113,1.7014882275905086,2.476344713935224
2012-02-15,-0.055917217312270395,0.34349321906668884,0.39941043637895923,0.9825500696360123,-0.35148084881490504
2012-11-01,0.007988010954713687,0.09585841690150687,-0.19970522566521787,-0.5751512632240212,0.11183481971842468
2013-02-13,0.00798839268267848,-0.02396441623297907,-0.23964606686743561,-0.23165805509228576,-1.2541487022084032
2013-04-26,-0.015976783108032855,0.0639056088022345,0.11982282605045214,0.45532765316965573,-0.10384680475736818
2013-07-31,0.023964413454924838,0.135799612602856,0.14378762345200258,-0.08787040478552122,-0.01597640260577826
2013-10-30,-0.05591722210084793,-0.05591722210084793,-0.1837288317045882,0.07988201793514627,0.559174887361034
2014-02-12,-0.0559176075842025,-0.111835215168405,-0.03195280978881865,0.01597640489440888,-0.111835215168405
2014-04-30,-0.03195280978881865,-0.07189401247861227,-0.12781162006281388,0.0639056195776373,0.4153869081621826
2014-07-30,0.00798839366045545,0.11982323855381072,0.11982323855381072,0.9266323337886622,0.20769366428094838
2014-10-29,-0.21568122283374347,-0.27159843582491927,0.00798839094585091,0.4393515984282299,0.24763478661714888
2015-02-11,0.007988010780493049,0.047929207405401186,0.1278112197477368,-0.08787040403030932,0.6869856870515658
2015-05-03,0.0,-0.0718940094102436,-0.2236700398832454,-0.4713044956315571,-0.2556228483083487
2015-07-29,-0.03195280867160122,0.05591722472153915,-0.09585842601480365,-0.5511865209464055,-0.7908325859834129
2015-10-28,-0.13579961523524364,-0.1997052268971249,-0.03994119774242222,-0.5032572631985532,-1.0304793212240568
2016-02-10,-0.1677523751948362,-0.18372877374161245,0.37544593721030406,0.9266322584351396,1.709476549041912
2016-04-27,-0.5352100545746907,-0.19171682980780957,-0.031952804967967374,0.06390560993593741,0.19970522150354242
2016-08-02,0.0,-0.1038467852877556,-0.12781119364191262,-0.11183441352927126,-0.6789971566763624
2016-10-24,-0.11982283963493501,0.43935168168649064,0.11982360144997095,1.2781138445761453,2.076934806982477
2017-02-22,0.11982358925206427,-0.2396456548742094,-0.39941044054362784,-0.6789972918351932,0.35947000594123146
2017-05-03,-0.03994119876610469,-0.2795876295477395,-1.1582909551420624,-1.9970523201552748,-1.757406651188644
2017-08-01,0.03994043751262488,-0.599115704469531,-0.11982359798291498,-0.5192340676292684,0.9985261741158844
2017-10-30,-0.03994119687867048,0.11982359063600967,-0.03994119687867048,0.15976402569971349,-0.5591744708564814
2018-02-14,0.15976402569971349,0.5991156677351501,0.31952881321439186,0.15976402569971349,0.07988239375733919
2018-05-02,0.08024920388307066,-0.040124984601746405,0.04012421928132248,1.0833699923246343,2.006241576883129
2018-07-31,-0.08061640794732661,-0.08061640794732661,0.20154025105327023,-0.24184845502693264,-1.3059807345673846
2018-10-31,0.02430297594760855,0.5022499146204922,0.4374435238664365,-0.02430220339449196,-0.19441917226216798
2019-02-13,-0.10609744861998394,-0.008161521815127415,0.2611624714796168,-0.08977518331528689,-0.11425897043511135
2019-05-05,-0.11502759908285132,0.024649442860684267,-0.06573028049498664,-1.018820131239048,-0.6573031967332446
2019-07-31,0.0,-0.07451196061816212,-0.18213947089350224,-0.6209319524102845,-0.22353509229868251
2019-10-30,0.04165273694519289,0.25824553903241476,0.4498478111963502,0.20826289026608613,0.0
2020-02-12,-0.050338714015644825,-0.14262542291982783,-0.7550759095943915,-3.3642807169331137,-3.8844440946501377
2020-07-29,0.0,-0.16330713341338132,-0.20628295368919503,-0.30942443053379254,-1.0657960804231017
2021-04-30,0.11458052362243887,0.2556024479094505,0.27323060872381255,0.4406939336753961,0.08813912295786785
2021-07-30,0.0,-0.07989613306462928,-0.07989613306462928,0.03550967467897692,-0.00887678370667544
2022-08-12,-0.02758609063473827,0.03678218496799346,-0.09195436623747,-1.0114989055581871,-2.124147833214094
