,Day +1,Day +2,Day +7,Day +28,Day +63
HQI,0.15283814160754416,0.40401395269768714,0.5252806203740683,0.6782023063654056,0.7102632108352858
MAN,0.5174608050555618,1.3351686960211053,1.9722484116293775,4.293351629868864,6.04229116187071
SP,0.29647058599135456,0.8441172207103056,1.0955881230971392,2.3432351561153637,2.805294261259191
VSEC,0.25701391320072214,1.3724441081834982,2.2236312285223323,5.5750652037336605,7.216920004512027
ABM,0.3265758921830161,0.8447155483396602,1.2306202444598473,1.892902468410342,1.5406537537468104
ASGN,0.7886485409092259,1.4364857029270481,1.9245946858380292,4.441891592902106,5.773243182414287
CBZ,0.15199975967407225,0.3094287463596889,0.6045712743486676,1.0265713827950613,1.238285745893206
QUAD,0.11873302481284535,0.5692482102813867,0.8431483373093409,1.2648010690498306,1.759520996792844
BBSI,0.44556712617335037,1.3234800987942543,1.773351471725392,3.1293814005100753,4.765833097681528
FCN,0.3294647080557687,1.0099995136260986,1.5282140118735177,3.1717850140162875,4.89071478162493
MSA,0.4280510185304766,1.2725974150356556,2.1643579216054256,3.2859596273269234,6.290937172366299
TRU,0.35665788853334635,1.1195095411146816,1.1912009146527838,3.7934657804259144,4.622729604013059
BCO,0.3640167898489174,1.0878705026876205,1.768297856442072,2.547328426085811,3.832665078108125
BV,0.16000036092904898,0.4384615237896259,0.7376919526320237,1.3876921580387995,1.74846128317026
WLDN,0.29814797860604747,1.2348148911087602,1.5511109387433086,2.927037168432165,3.1544443059850624
SCS,0.08934887184308132,0.22948091476260707,0.35048703736976905,0.7376618478636777,0.9020390743528777
CXW,0.07646168305750214,0.3059500516765205,0.6117862735925391,1.375640323142985,1.7591771050495866
FC,0.3058823230219822,0.9017648883894378,1.2233333494149001,1.472352897419649,2.457647202061672
HNI,0.2682574286307672,0.6366755551376889,1.0569263049649902,1.7339863903546875,3.17672048808867
DNB,0.10767334899770849,0.600824165723911,0.9243359888064185,0.9407278047729376,0.44729252093593885
GEO,0.10006760987014057,0.303455550827623,0.5466246258446625,1.2729279932321222,1.3637233467923127
RHI,0.9521741333842153,1.161864395702952,1.6648166934900788,2.813084740700735,4.122661286168811
KFY,0.4376162163864892,1.179535108623008,1.452396672639393,2.3215557138334137,2.959039050337834
CLH,0.5806946754455566,1.5005559391445584,2.0181949933369956,3.916667037540012,4.668749968210856
HURN,0.9308107736948374,1.7905399219409839,2.0248647122769743,3.4448646854709937,3.4829728410050675
SRCL,0.46980806497427136,1.3063460129957933,2.418461872981145,3.570384832528921,5.18076962691087
CWST,0.19483904684743575,0.5770968698686169,0.8390323808116298,1.9912903385777627,2.261290042631088
TILE,0.09950208869191117,0.36396222904810155,0.5774851797352925,1.1220372729001609,1.4033639259845596
MEG,1.5340003967285156,1.9460006713867188,3.205999755859375,4.05,7.691999053955078
EXPO,0.5339003805773685,0.7519158728565752,1.0531925533900588,2.0050896154763476,3.2654249123699897
HCCI,0.18966684341430665,0.4260000546773275,0.9307998975118001,1.6120001475016277,2.179000186920166
RGP,0.5790216419439659,0.9745638280760474,0.7721364770940529,0.8775561216755265,1.0749654330445497
CACI,0.7172716314142401,1.7524246447014087,2.9569698680530894,6.232727513168797,10.79757563273112
UPWK,1.813999557495117,1.9586665471394857,3.2359995524088543,5.247333526611328,5.531333351135254
CRAI,0.27890229237706826,0.7022581520261636,1.170611409599614,2.5196568432946176,3.346631285668187
KBR,0.18544912949215342,0.6236210524018969,0.9439790445855865,2.0538506222693247,2.5300078289968577
ACVA,0.3242857115609305,0.7885719026838031,1.2114290509905135,2.107142993382045,2.701428549630301
CLVT,0.10750079154968262,0.33750033378601074,0.8125,1.1525003910064697,1.5099999904632568
SAIC,1.1511579387507973,1.8233627905350145,2.265256681768193,3.362704150216926,4.897907575317593
FORR,0.247107434803861,0.7738291104048771,1.147874891542827,2.494042048406179,3.1720477079529825
KAR,0.06449096692855083,0.22346582922827524,0.3245490202491179,0.7157160335830498,0.9610904395323577
BRC,0.3117511009555995,0.6510127791088549,1.0859897291990988,1.644205003833247,1.799534944747634
TTEK,0.450959141453641,1.02927378606105,1.5365780074292872,3.102615017651558,4.918326822756876
DLX,0.1740825471388917,0.6349927340185019,0.9614340797655816,1.976481294270952,2.5486746786047174
HCSG,0.16500436558316234,0.38755826199252696,0.8873500219350136,1.6333667718119431,2.4598672367163403
RDVT,0.9200000762939453,1.687777943081326,1.9855553309122722,3.55177805158827,3.7011106279161243
UNF,1.103579753456421,2.661186213959792,4.094259929781284,6.90947467922623,12.95790771030728
TNET,1.1737496852874756,1.7915622889995575,2.290937453508377,4.538124710321426,6.280937343835831
DRVN,0.5033334096272787,0.8900006612141927,1.6666673024495442,1.9066664377848308,0.6099999745686849
ACCO,0.07045509713674741,0.20290934581820397,0.2802582058133874,0.6583993722141184,1.0078669449083288
ICFI,0.255155090669708,1.5148969418859326,1.8700021769616773,2.9974404410213835,4.211227338703887
FA,0.18912528435884823,0.3422258870534556,1.522007586411167,0.2611729299359631,0.5493643711201113
HSII,0.6034357611930806,0.8670982658601966,1.26719621254758,1.7578349967375515,3.332053937677119
CMPR,0.6784218236019737,1.0147368782445003,1.5857889275801809,2.6005265085320723,4.473684009752776
LZ,1.5283338228861492,1.1966667175292969,1.4233331680297852,1.8283333778381348,3.74666690826416
VVI,0.34430141113002544,1.0428702269935857,1.1711644770491831,2.8474910679340244,3.945829445148154
NSP,0.7962666650475118,1.8659562770072153,2.289133204761839,4.680237733013663,5.823930016732464
PBI,0.06694571632164266,0.2210310007748657,0.3978544390137591,0.5716463297789579,0.8081436182613448
